protocol,model,subgroup,image_count,ground_truth_boxes,prediction_boxes,ap,precision,recall,f1,true_positives,false_positives,false_negatives,zero_face_false_positive_images,zero_face_specificity,oapr_detector_score
01_baseline_500,yolo8s_widerface_repo_640,low_light_or_dim,100,265,272,0.8825861279275253,0.8639705882352942,0.8867924528301887,0.8752327746741154,235,37,30,0,,0.881620346831681
01_baseline_500,yolo8s_widerface_repo_640,high_clutter,170,554,551,0.8987312454509053,0.9056261343012704,0.9007220216606499,0.9031674208144796,499,52,55,0,,0.9018237827131693
01_baseline_500,yolo8s_widerface_repo_640,outdoor_or_vehicle_scene,5,9,10,1.0,0.9,1.0,0.9473684210526316,9,1,0,0,,0.9768421052631578
01_baseline_500,yolo11s_widerface_640,all_images,500,1323,1243,0.8739272712052913,0.9332260659694288,0.8767951625094482,0.9041309431021044,1160,83,163,0,,0.8892721980036103
01_baseline_500,yolo11s_widerface_640,multi_face,280,1240,1169,0.8853750488099449,0.941830624465355,0.8879032258064516,0.9140722291407223,1101,68,139,0,,0.8998382165059097
01_baseline_500,yolo11s_widerface_640,single_face,83,83,67,0.7050283620548965,0.8805970149253731,0.7108433734939759,0.7866666666666666,59,8,24,0,,0.7467745609302883
01_baseline_500,yolo11s_widerface_640,no_face,137,0,7,0.0,0.0,0.0,0.0,0,7,0,7,0.948905109489051,0.948905109489051
01_baseline_500,yolo11s_widerface_640,very_small_or_distant_face,40,81,77,0.8456671070119595,0.8961038961038961,0.8518518518518519,0.8734177215189873,69,8,12,0,,0.8616685236938401
01_baseline_500,yolo11s_widerface_640,small_face,110,386,384,0.9238296208497826,0.9322916666666666,0.927461139896373,0.9298701298701298,358,26,28,0,,0.9285464400668416
01_baseline_500,yolo11s_widerface_640,medium_face,73,169,162,0.9031402758982715,0.9444444444444444,0.9053254437869822,0.9244712990936556,153,9,16,0,,0.9140238076793968
01_baseline_500,yolo11s_widerface_640,large_face,14,14,10,0.6428571428571429,0.9,0.6428571428571429,0.75,9,1,5,0,,0.6953571428571429
01_baseline_500,yolo11s_widerface_640,mixed_scale_face,126,673,603,0.8466795818419147,0.9469320066334992,0.8484398216939079,0.8949843260188087,571,32,102,0,,0.8699251662690923
01_baseline_500,yolo11s_widerface_640,edge_or_partial_face,183,767,708,0.8666976759636754,0.942090395480226,0.8696219035202086,0.9044067796610169,667,41,100,0,,0.8855649717514125
01_baseline_500,yolo11s_widerface_640,profile_or_occluded_face,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,1.0
01_baseline_500,yolo11s_widerface_640,downward_egocentric_view,153,697,639,0.8686702374990558,0.9499217527386542,0.8708751793400287,0.908682634730539,607,32,90,0,,0.8882317005275188
01_baseline_500,yolo11s_widerface_640,motion_blur_or_low_sharpness,100,208,180,0.7662325880208867,0.8944444444444445,0.7740384615384616,0.8298969072164949,161,19,47,0,,0.8000436712485682
01_baseline_500,yolo11s_widerface_640,low_light_or_dim,100,265,256,0.8678366133434938,0.90234375,0.8716981132075472,0.8867562380038387,231,25,34,0,,0.8785272080858654
01_baseline_500,yolo11s_widerface_640,high_clutter,170,554,527,0.90229149836081,0.9506641366223909,0.9043321299638989,0.9269195189639223,501,26,53,0,,0.914612177879754
01_baseline_500,yolo11s_widerface_640,outdoor_or_vehicle_scene,5,9,11,1.0,0.8181818181818182,1.0,0.9,9,2,0,0,,0.9568181818181818
01_baseline_500,yolo11s_widerface_1280,all_images,500,1323,1245,0.87006930592556,0.927710843373494,0.873015873015873,0.8995327102803738,1155,90,168,0,,0.8851145793677603
01_baseline_500,yolo11s_widerface_1280,multi_face,280,1240,1162,0.8822670688173992,0.9440619621342513,0.8846774193548387,0.913405495420483,1097,65,143,0,,0.8977978926491911
01_baseline_500,yolo11s_widerface_1280,single_face,83,83,73,0.6863892277166371,0.7945205479452054,0.6987951807228916,0.7435897435897436,58,15,25,0,,0.719566358161836
01_baseline_500,yolo11s_widerface_1280,no_face,137,0,10,0.0,0.0,0.0,0.0,0,10,0,9,0.9343065693430657,0.9343065693430657
01_baseline_500,yolo11s_widerface_1280,very_small_or_distant_face,40,81,79,0.8676918862258267,0.8987341772151899,0.8765432098765432,0.8875,71,8,10,0,,0.8815015041412722
01_baseline_500,yolo11s_widerface_1280,small_face,110,386,380,0.9218681230855085,0.9394736842105263,0.9248704663212435,0.9321148825065274,357,23,29,0,,0.9281418921564928
